"version","task","concept","price","type","freshness"
259,4,2,"1","1","2"
259,4,3,"1","1","1"
259,5,1,"2","1","2"
259,5,2,"2","2","2"
259,5,3,"2","1","1"
259,6,1,"2","1","2"
259,6,2,"2","1","1"
259,6,3,"1","1","2"
260,1,1,"2","2","1"
260,1,2,"1","2","2"
260,1,3,"1","1","2"
260,2,1,"1","1","2"
260,2,2,"1","2","1"
260,2,3,"2","1","2"
260,3,1,"1","1","2"
260,3,2,"1","2","1"
260,3,3,"2","1","1"
260,4,1,"2","1","1"
260,4,2,"2","2","1"
260,4,3,"1","2","2"
260,5,1,"2","2","1"
260,5,2,"2","1","2"
260,5,3,"2","2","2"
260,6,1,"1","2","1"
260,6,2,"2","2","1"
260,6,3,"2","1","2"
261,1,1,"1","2","1"
261,1,2,"2","1","1"
261,1,3,"2","2","1"
261,2,1,"1","2","2"
261,2,2,"2","2","1"
261,2,3,"1","1","2"
261,3,1,"2","1","1"
261,3,2,"1","1","1"
261,3,3,"1","2","1"
261,4,1,"1","1","2"
261,4,2,"2","1","2"
261,4,3,"2","1","1"
261,5,1,"1","2","2"
261,5,2,"1","1","1"
261,5,3,"2","2","1"
261,6,1,"2","1","2"
261,6,2,"2","2","1"
261,6,3,"1","2","2"
262,1,1,"2","1","2"
262,1,2,"1","2","1"
262,1,3,"2","2","2"
262,2,1,"1","1","2"
262,2,2,"1","2","1"
262,2,3,"2","2","2"
262,3,1,"1","1","1"
262,3,2,"1","2","2"
262,3,3,"2","1","1"
262,4,1,"2","1","1"
262,4,2,"1","1","1"
262,4,3,"2","1","2"
262,5,1,"2","1","1"
262,5,2,"1","1","2"
262,5,3,"2","1","2"
262,6,1,"2","1","2"
262,6,2,"1","1","1"
262,6,3,"2","2","2"
263,1,1,"1","1","1"
263,1,2,"1","1","2"
263,1,3,"2","2","2"
263,2,1,"2","2","2"
263,2,2,"2","1","2"
263,2,3,"1","1","1"
263,3,1,"1","2","1"
263,3,2,"1","1","2"
263,3,3,"1","2","2"
263,4,1,"2","2","1"
263,4,2,"2","1","1"
263,4,3,"1","1","1"
263,5,1,"1","1","1"
263,5,2,"1","2","1"
263,5,3,"1","1","2"
263,6,1,"2","2","1"
263,6,2,"1","1","1"
263,6,3,"2","1","1"
264,1,1,"1","2","1"
264,1,2,"1","1","2"
264,1,3,"2","2","1"
264,2,1,"1","2","1"
264,2,2,"1","2","2"
264,2,3,"2","1","1"
264,3,1,"2","1","2"
264,3,2,"1","1","1"
264,3,3,"1","2","2"
264,4,1,"2","2","2"
264,4,2,"1","1","2"
264,4,3,"1","2","1"
264,5,1,"2","1","2"
264,5,2,"2","1","1"
264,5,3,"1","1","1"
264,6,1,"2","1","2"
264,6,2,"1","2","2"
264,6,3,"2","1","1"
265,1,1,"2","1","1"
265,1,2,"1","1","2"
265,1,3,"1","2","2"
265,2,1,"2","1","2"
265,2,2,"1","2","2"
265,2,3,"2","2","1"
265,3,1,"1","1","1"
265,3,2,"2","2","1"
265,3,3,"1","2","2"
265,4,1,"1","1","1"
265,4,2,"2","1","2"
265,4,3,"1","2","2"
265,5,1,"2","2","1"
265,5,2,"2","1","2"
265,5,3,"1","2","2"
265,6,1,"1","1","1"
265,6,2,"1","2","1"
265,6,3,"1","1","2"
266,1,1,"2","2","2"
266,1,2,"2","1","1"
266,1,3,"2","2","1"
266,2,1,"1","1","2"
266,2,2,"1","2","1"
266,2,3,"2","1","2"
266,3,1,"1","1","2"
266,3,2,"2","2","2"
266,3,3,"2","2","1"
266,4,1,"2","1","2"
266,4,2,"2","1","1"
266,4,3,"1","1","2"
266,5,1,"1","1","2"
266,5,2,"1","2","1"
266,5,3,"2","2","2"
266,6,1,"2","2","2"
266,6,2,"1","2","2"
266,6,3,"1","1","2"
267,1,1,"1","1","1"
267,1,2,"1","2","2"
267,1,3,"2","1","2"
267,2,1,"2","2","1"
267,2,2,"2","2","2"
267,2,3,"1","1","2"
267,3,1,"2","2","2"
267,3,2,"1","1","1"
267,3,3,"2","1","1"
267,4,1,"2","2","1"
267,4,2,"1","1","1"
267,4,3,"2","1","1"
267,5,1,"1","1","2"
267,5,2,"1","2","2"
267,5,3,"1","2","1"
267,6,1,"1","1","1"
267,6,2,"2","2","2"
267,6,3,"1","2","1"
268,1,1,"1","2","1"
268,1,2,"1","1","2"
268,1,3,"1","1","1"
268,2,1,"1","1","2"
268,2,2,"2","1","1"
268,2,3,"2","2","1"
268,3,1,"2","1","2"
268,3,2,"1","1","1"
268,3,3,"1","2","1"
268,4,1,"2","1","1"
268,4,2,"1","2","2"
268,4,3,"2","2","1"
268,5,1,"1","1","2"
268,5,2,"1","2","1"
268,5,3,"2","1","2"
268,6,1,"2","2","2"
268,6,2,"1","2","2"
268,6,3,"1","1","1"
269,1,1,"1","2","1"
269,1,2,"2","2","2"
269,1,3,"1","1","1"
269,2,1,"1","1","1"
269,2,2,"2","1","1"
269,2,3,"2","2","1"
269,3,1,"2","1","1"
269,3,2,"2","2","2"
269,3,3,"1","1","1"
269,4,1,"1","1","2"
269,4,2,"1","1","1"
269,4,3,"2","2","1"
269,5,1,"1","2","1"
269,5,2,"1","1","2"
269,5,3,"2","2","2"
269,6,1,"2","1","1"
269,6,2,"1","1","1"
269,6,3,"2","2","1"
270,1,1,"2","2","1"
270,1,2,"1","1","2"
270,1,3,"1","1","1"
270,2,1,"1","2","2"
270,2,2,"2","1","2"
270,2,3,"1","1","2"
270,3,1,"1","1","1"
270,3,2,"2","2","2"
270,3,3,"1","2","1"
270,4,1,"1","1","1"
270,4,2,"1","2","1"
270,4,3,"2","1","1"
270,5,1,"1","2","1"
270,5,2,"2","1","1"
270,5,3,"1","1","1"
270,6,1,"1","2","2"
270,6,2,"2","1","2"
270,6,3,"2","1","1"
271,1,1,"1","2","1"
271,1,2,"2","1","2"
271,1,3,"1","1","1"
271,2,1,"1","2","1"
271,2,2,"1","2","2"
271,2,3,"2","1","1"
271,3,1,"2","2","2"
271,3,2,"2","1","1"
271,3,3,"1","1","2"
271,4,1,"2","1","1"
271,4,2,"1","1","2"
271,4,3,"2","2","1"
271,5,1,"2","1","1"
271,5,2,"2","1","2"
271,5,3,"1","1","1"
271,6,1,"1","2","1"
271,6,2,"2","2","1"
271,6,3,"2","1","2"
272,1,1,"2","2","1"
272,1,2,"1","1","1"
272,1,3,"1","1","2"
272,2,1,"2","1","2"
272,2,2,"2","1","1"
272,2,3,"2","2","2"
272,3,1,"2","1","1"
272,3,2,"1","2","1"
272,3,3,"2","2","2"
272,4,1,"1","2","2"
272,4,2,"1","1","1"
272,4,3,"2","1","1"
272,5,1,"2","2","2"
272,5,2,"1","1","1"
272,5,3,"1","2","1"
272,6,1,"2","1","1"
272,6,2,"1","2","2"
272,6,3,"2","2","1"
273,1,1,"1","2","2"
273,1,2,"1","2","1"
273,1,3,"2","1","2"
273,2,1,"2","2","1"
273,2,2,"2","2","2"
273,2,3,"2","1","1"
273,3,1,"2","2","2"
273,3,2,"1","1","2"
273,3,3,"2","1","2"
273,4,1,"2","1","2"
273,4,2,"1","1","2"
273,4,3,"2","2","2"
273,5,1,"1","2","2"
273,5,2,"2","2","2"
273,5,3,"2","2","1"
273,6,1,"1","1","1"
273,6,2,"1","2","1"
273,6,3,"2","2","2"
274,1,1,"2","1","1"
274,1,2,"2","2","2"
274,1,3,"2","2","1"
274,2,1,"2","2","1"
274,2,2,"2","2","2"
274,2,3,"2","1","2"
274,3,1,"2","2","2"
274,3,2,"1","1","1"
274,3,3,"1","2","1"
274,4,1,"2","2","2"
274,4,2,"1","1","2"
274,4,3,"1","2","1"
274,5,1,"1","2","1"
274,5,2,"2","2","1"
274,5,3,"2","2","2"
274,6,1,"1","1","1"
274,6,2,"2","2","1"
274,6,3,"1","1","2"
275,1,1,"2","1","1"
275,1,2,"1","2","2"
275,1,3,"1","2","1"
275,2,1,"1","1","1"
275,2,2,"2","1","1"
275,2,3,"2","1","2"
275,3,1,"1","1","1"
275,3,2,"1","2","2"
275,3,3,"2","2","1"
275,4,1,"1","1","2"
275,4,2,"2","2","1"
275,4,3,"1","2","1"
275,5,1,"2","2","2"
275,5,2,"1","2","2"
275,5,3,"1","2","1"
275,6,1,"1","1","2"
275,6,2,"2","2","1"
275,6,3,"1","2","1"
276,1,1,"2","2","1"
276,1,2,"1","2","1"
276,1,3,"1","1","2"
276,2,1,"1","1","1"
276,2,2,"2","2","1"
276,2,3,"1","2","1"
276,3,1,"1","2","2"
276,3,2,"2","2","2"
276,3,3,"2","1","2"
276,4,1,"2","2","2"
276,4,2,"1","2","2"
276,4,3,"1","1","2"
276,5,1,"1","1","2"
276,5,2,"1","1","1"
276,5,3,"2","2","2"
276,6,1,"2","1","1"
276,6,2,"1","1","2"
276,6,3,"2","2","1"
277,1,1,"2","1","1"
277,1,2,"2","2","1"
277,1,3,"1","2","2"
277,2,1,"1","2","1"
277,2,2,"2","2","1"
277,2,3,"2","1","2"
277,3,1,"2","2","1"
277,3,2,"1","1","1"
277,3,3,"1","2","2"
277,4,1,"1","1","1"
277,4,2,"1","1","2"
277,4,3,"2","2","2"
277,5,1,"1","2","1"
277,5,2,"1","1","2"
277,5,3,"1","1","1"
277,6,1,"1","1","2"
277,6,2,"1","1","1"
277,6,3,"1","2","2"
278,1,1,"1","1","1"
278,1,2,"2","2","1"
278,1,3,"2","2","2"
278,2,1,"2","1","1"
278,2,2,"2","2","1"
278,2,3,"1","1","2"
278,3,1,"1","2","2"
278,3,2,"2","1","2"
278,3,3,"1","2","1"
278,4,1,"1","1","2"
278,4,2,"2","1","1"
278,4,3,"2","2","2"
278,5,1,"1","2","2"
278,5,2,"1","1","1"
278,5,3,"1","1","2"
278,6,1,"1","2","1"
278,6,2,"2","1","1"
278,6,3,"1","2","2"
279,1,1,"2","2","1"
279,1,2,"1","2","2"
279,1,3,"2","1","1"
279,2,1,"1","1","2"
279,2,2,"1","2","1"
279,2,3,"2","1","1"
279,3,1,"1","1","1"
279,3,2,"1","2","2"
279,3,3,"2","2","2"
279,4,1,"2","1","2"
279,4,2,"2","2","2"
279,4,3,"2","2","1"
279,5,1,"1","2","1"
279,5,2,"2","2","2"
279,5,3,"1","1","2"
279,6,1,"1","2","2"
279,6,2,"2","2","2"
279,6,3,"2","1","2"
280,1,1,"2","1","2"
280,1,2,"2","2","1"
280,1,3,"2","1","1"
280,2,1,"2","2","2"
280,2,2,"1","2","1"
280,2,3,"1","2","2"
280,3,1,"1","2","1"
280,3,2,"2","1","1"
280,3,3,"2","2","1"
280,4,1,"1","2","1"
280,4,2,"2","2","1"
280,4,3,"2","1","2"
280,5,1,"2","2","1"
280,5,2,"2","2","2"
280,5,3,"1","1","2"
280,6,1,"1","1","2"
280,6,2,"2","2","1"
280,6,3,"1","2","1"
281,1,1,"2","1","2"
281,1,2,"2","2","2"
281,1,3,"1","2","2"
281,2,1,"2","2","2"
281,2,2,"2","1","2"
281,2,3,"2","2","1"
281,3,1,"2","2","2"
281,3,2,"1","2","1"
281,3,3,"1","1","2"
281,4,1,"1","2","1"
281,4,2,"2","1","1"
281,4,3,"1","1","1"
281,5,1,"2","1","1"
281,5,2,"1","1","1"
281,5,3,"2","1","2"
281,6,1,"1","1","2"
281,6,2,"2","1","2"
281,6,3,"2","2","2"
282,1,1,"1","2","1"
282,1,2,"2","1","2"
282,1,3,"2","2","1"
282,2,1,"1","1","2"
282,2,2,"1","2","2"
282,2,3,"2","1","1"
282,3,1,"1","2","2"
282,3,2,"2","1","1"
282,3,3,"1","1","1"
282,4,1,"1","2","2"
282,4,2,"1","2","1"
282,4,3,"1","1","1"
282,5,1,"2","2","2"
282,5,2,"1","2","2"
282,5,3,"2","2","1"
282,6,1,"2","1","2"
282,6,2,"1","1","1"
282,6,3,"2","1","1"
283,1,1,"1","2","2"
283,1,2,"2","2","2"
283,1,3,"2","1","2"
283,2,1,"1","2","1"
283,2,2,"2","1","1"
283,2,3,"2","2","2"
283,3,1,"2","1","2"
283,3,2,"2","2","1"
283,3,3,"2","2","2"
283,4,1,"2","1","2"
283,4,2,"1","1","2"
283,4,3,"2","1","1"
283,5,1,"1","1","2"
283,5,2,"1","2","2"
283,5,3,"2","1","1"
283,6,1,"1","1","2"
283,6,2,"2","1","1"
283,6,3,"1","2","1"
284,1,1,"2","1","1"
284,1,2,"2","1","2"
284,1,3,"2","2","2"
284,2,1,"1","1","2"
284,2,2,"2","2","2"
284,2,3,"2","1","2"
284,3,1,"2","1","2"
284,3,2,"1","2","2"
284,3,3,"1","1","1"
284,4,1,"2","1","2"
284,4,2,"2","2","2"
284,4,3,"1","2","1"
284,5,1,"1","2","2"
284,5,2,"2","1","2"
284,5,3,"1","1","2"
284,6,1,"2","1","2"
284,6,2,"2","2","2"
284,6,3,"1","1","1"
285,1,1,"2","2","1"
285,1,2,"1","2","1"
285,1,3,"1","1","1"
285,2,1,"2","2","2"
285,2,2,"1","2","2"
285,2,3,"1","1","1"
285,3,1,"1","2","2"
285,3,2,"1","2","1"
285,3,3,"2","2","2"
285,4,1,"2","2","2"
285,4,2,"2","2","1"
285,4,3,"1","2","1"
285,5,1,"1","1","1"
285,5,2,"2","1","1"
285,5,3,"2","2","2"
285,6,1,"1","1","1"
285,6,2,"2","1","1"
285,6,3,"1","1","2"
286,1,1,"1","1","1"
286,1,2,"1","1","2"
286,1,3,"1","2","2"
286,2,1,"2","2","2"
286,2,2,"2","2","1"
286,2,3,"1","2","2"
286,3,1,"1","2","1"
286,3,2,"1","1","2"
286,3,3,"1","1","1"
286,4,1,"2","1","1"
286,4,2,"2","1","2"
286,4,3,"1","1","2"
286,5,1,"2","1","2"
286,5,2,"1","2","1"
286,5,3,"2","2","1"
286,6,1,"1","2","1"
286,6,2,"1","1","1"
286,6,3,"2","1","2"
287,1,1,"1","1","2"
287,1,2,"1","1","1"
287,1,3,"2","1","2"
287,2,1,"2","1","2"
287,2,2,"1","2","1"
287,2,3,"1","2","2"
287,3,1,"1","2","1"
287,3,2,"1","1","1"
287,3,3,"1","2","2"
287,4,1,"2","2","1"
287,4,2,"1","2","2"
287,4,3,"1","1","1"
287,5,1,"1","1","2"
287,5,2,"2","2","2"
287,5,3,"1","2","2"
287,6,1,"2","2","2"
287,6,2,"2","1","1"
287,6,3,"2","2","1"
288,1,1,"2","2","2"
288,1,2,"2","2","1"
288,1,3,"1","1","1"
288,2,1,"2","1","1"
288,2,2,"2","2","1"
288,2,3,"1","2","2"
288,3,1,"2","1","2"
288,3,2,"1","1","2"
288,3,3,"2","2","1"
288,4,1,"2","2","1"
288,4,2,"1","2","1"
288,4,3,"1","2","2"
288,5,1,"2","2","2"
288,5,2,"2","2","1"
288,5,3,"1","2","1"
288,6,1,"2","2","1"
288,6,2,"1","2","1"
288,6,3,"2","1","2"
289,1,1,"1","1","1"
289,1,2,"2","2","2"
289,1,3,"2","2","1"
289,2,1,"1","2","2"
289,2,2,"2","1","1"
289,2,3,"2","1","2"
289,3,1,"2","1","1"
289,3,2,"1","2","2"
289,3,3,"2","1","2"
289,4,1,"1","1","2"
289,4,2,"1","1","1"
289,4,3,"1","2","2"
289,5,1,"1","2","1"
289,5,2,"2","1","1"
289,5,3,"1","2","2"
289,6,1,"1","2","1"
289,6,2,"1","1","2"
289,6,3,"2","2","2"
290,1,1,"1","1","1"
290,1,2,"1","2","1"
290,1,3,"2","2","1"
290,2,1,"2","1","2"
290,2,2,"1","2","2"
290,2,3,"2","2","2"
290,3,1,"2","2","1"
290,3,2,"2","1","1"
290,3,3,"1","2","1"
290,4,1,"2","1","1"
290,4,2,"1","1","1"
290,4,3,"1","1","2"
290,5,1,"1","1","1"
290,5,2,"2","1","2"
290,5,3,"2","2","1"
290,6,1,"1","1","1"
290,6,2,"2","2","1"
290,6,3,"1","2","2"
291,1,1,"2","2","1"
291,1,2,"2","2","2"
291,1,3,"1","2","1"
291,2,1,"1","2","2"
291,2,2,"2","1","1"
291,2,3,"2","1","2"
291,3,1,"1","2","2"
291,3,2,"1","1","1"
291,3,3,"2","1","1"
291,4,1,"1","1","2"
291,4,2,"2","1","1"
291,4,3,"2","2","2"
291,5,1,"1","1","1"
291,5,2,"2","1","1"
291,5,3,"2","1","2"
291,6,1,"2","2","1"
291,6,2,"2","1","1"
291,6,3,"1","2","1"
292,1,1,"2","2","2"
292,1,2,"2","1","2"
292,1,3,"2","1","1"
292,2,1,"1","2","1"
292,2,2,"1","1","1"
292,2,3,"2","2","2"
292,3,1,"2","1","2"
292,3,2,"2","2","2"
292,3,3,"2","2","1"
292,4,1,"1","1","1"
292,4,2,"2","1","2"
292,4,3,"2","2","2"
292,5,1,"1","2","2"
292,5,2,"1","2","1"
292,5,3,"2","1","2"
292,6,1,"1","2","1"
292,6,2,"2","2","1"
292,6,3,"2","1","2"
293,1,1,"1","1","2"
293,1,2,"1","2","1"
293,1,3,"2","1","2"
293,2,1,"1","2","1"
293,2,2,"1","2","2"
293,2,3,"2","2","2"
293,3,1,"2","1","2"
293,3,2,"2","2","2"
293,3,3,"1","1","1"
293,4,1,"1","1","1"
293,4,2,"2","2","1"
293,4,3,"1","1","2"
293,5,1,"2","2","1"
293,5,2,"1","2","1"
293,5,3,"1","1","2"
293,6,1,"1","2","1"
293,6,2,"1","1","1"
293,6,3,"1","1","2"
294,1,1,"2","1","2"
294,1,2,"1","2","1"
294,1,3,"2","1","1"
294,2,1,"1","2","1"
294,2,2,"2","2","2"
294,2,3,"2","1","2"
294,3,1,"2","1","2"
294,3,2,"1","1","2"
294,3,3,"2","1","1"
294,4,1,"1","2","2"
294,4,2,"2","2","2"
294,4,3,"2","2","1"
294,5,1,"2","1","1"
294,5,2,"1","2","1"
294,5,3,"2","2","2"
294,6,1,"1","2","1"
294,6,2,"1","1","1"
294,6,3,"1","1","2"
295,1,1,"1","2","2"
295,1,2,"2","1","2"
295,1,3,"2","2","2"
295,2,1,"2","1","2"
295,2,2,"1","2","2"
295,2,3,"2","1","1"
295,3,1,"1","2","1"
295,3,2,"2","1","2"
295,3,3,"2","2","1"
295,4,1,"1","2","2"
295,4,2,"2","1","1"
295,4,3,"2","1","2"
295,5,1,"1","2","1"
295,5,2,"2","1","2"
295,5,3,"1","1","2"
295,6,1,"1","2","1"
295,6,2,"1","2","2"
295,6,3,"1","1","2"
296,1,1,"2","1","2"
296,1,2,"1","1","2"
296,1,3,"2","1","1"
296,2,1,"1","2","2"
296,2,2,"1","2","1"
296,2,3,"1","1","1"
296,3,1,"2","1","2"
296,3,2,"1","1","2"
296,3,3,"2","2","1"
296,4,1,"2","2","1"
296,4,2,"2","2","2"
296,4,3,"2","1","1"
296,5,1,"1","1","1"
296,5,2,"1","2","1"
296,5,3,"2","1","1"
296,6,1,"1","2","1"
296,6,2,"1","1","1"
296,6,3,"2","1","2"
297,1,1,"1","2","2"
297,1,2,"1","1","1"
297,1,3,"2","1","2"
297,2,1,"1","2","2"
297,2,2,"2","2","2"
297,2,3,"2","1","1"
297,3,1,"1","2","1"
297,3,2,"1","1","1"
297,3,3,"2","2","2"
297,4,1,"1","1","1"
297,4,2,"2","1","1"
297,4,3,"2","2","2"
297,5,1,"1","2","2"
297,5,2,"2","1","2"
297,5,3,"2","2","2"
297,6,1,"1","2","1"
297,6,2,"1","2","2"
297,6,3,"2","1","1"
298,1,1,"1","2","1"
298,1,2,"2","1","2"
298,1,3,"1","1","2"
298,2,1,"2","2","2"
298,2,2,"1","1","2"
298,2,3,"2","1","1"
298,3,1,"2","2","1"
298,3,2,"2","2","2"
298,3,3,"2","1","1"
298,4,1,"2","1","1"
298,4,2,"2","2","2"
298,4,3,"2","1","2"
298,5,1,"2","2","1"
298,5,2,"1","2","2"
298,5,3,"2","1","2"
298,6,1,"2","1","2"
298,6,2,"1","2","2"
298,6,3,"2","2","2"
299,1,1,"2","2","1"
299,1,2,"2","2","2"
299,1,3,"2","1","2"
299,2,1,"2","2","1"
299,2,2,"1","2","2"
299,2,3,"2","2","2"
299,3,1,"2","2","1"
299,3,2,"2","1","2"
299,3,3,"2","1","1"
299,4,1,"1","1","2"
299,4,2,"1","2","1"
299,4,3,"2","2","1"
299,5,1,"1","1","1"
299,5,2,"2","1","2"
299,5,3,"2","1","1"
299,6,1,"1","1","1"
299,6,2,"2","1","1"
299,6,3,"1","2","1"
300,1,1,"1","1","1"
300,1,2,"2","1","1"
300,1,3,"2","1","2"
300,2,1,"2","1","1"
300,2,2,"1","1","1"
300,2,3,"2","1","2"
300,3,1,"1","2","2"
300,3,2,"2","2","1"
300,3,3,"2","2","2"
300,4,1,"1","1","1"
300,4,2,"1","1","2"
300,4,3,"1","2","1"
300,5,1,"2","2","1"
300,5,2,"2","1","2"
300,5,3,"1","1","1"
300,6,1,"1","2","2"
300,6,2,"1","1","1"
300,6,3,"2","1","1"
301,1,1,"2","2","1"
301,1,2,"2","2","2"
301,1,3,"1","1","1"
301,2,1,"2","2","1"
301,2,2,"1","2","1"
301,2,3,"1","2","2"
301,3,1,"1","2","1"
301,3,2,"2","2","2"
301,3,3,"1","2","2"
301,4,1,"1","2","2"
301,4,2,"1","1","1"
301,4,3,"2","1","2"
301,5,1,"1","2","2"
301,5,2,"1","1","1"
301,5,3,"1","2","1"
301,6,1,"1","2","1"
301,6,2,"1","1","2"
301,6,3,"2","1","2"
302,1,1,"2","2","2"
302,1,2,"1","2","1"
302,1,3,"2","1","2"
302,2,1,"1","2","1"
302,2,2,"2","2","2"
302,2,3,"2","1","2"
302,3,1,"2","1","1"
302,3,2,"2","2","2"
302,3,3,"1","2","2"
302,4,1,"2","1","1"
302,4,2,"1","2","1"
302,4,3,"1","1","1"
302,5,1,"1","2","1"
302,5,2,"2","1","1"
302,5,3,"1","1","2"
302,6,1,"1","2","2"
302,6,2,"2","2","2"
302,6,3,"2","2","1"
303,1,1,"2","2","2"
303,1,2,"1","2","2"
303,1,3,"2","1","1"
303,2,1,"2","1","1"
303,2,2,"1","1","2"
303,2,3,"2","2","2"
303,3,1,"2","2","1"
303,3,2,"1","2","2"
303,3,3,"2","1","2"
303,4,1,"1","1","1"
303,4,2,"2","1","1"
303,4,3,"1","1","2"
303,5,1,"2","1","1"
303,5,2,"1","1","2"
303,5,3,"1","2","2"
303,6,1,"1","2","1"
303,6,2,"1","2","2"
303,6,3,"2","1","2"
304,1,1,"2","2","1"
304,1,2,"2","1","1"
304,1,3,"1","1","1"
304,2,1,"1","1","1"
304,2,2,"1","1","2"
304,2,3,"2","1","1"
304,3,1,"2","1","2"
304,3,2,"1","1","1"
304,3,3,"2","1","1"
304,4,1,"1","1","1"
304,4,2,"2","1","2"
304,4,3,"1","1","2"
304,5,1,"2","2","2"
304,5,2,"2","1","1"
304,5,3,"2","1","2"
304,6,1,"1","1","2"
304,6,2,"2","1","2"
304,6,3,"1","2","2"
305,1,1,"1","2","2"
305,1,2,"2","1","2"
305,1,3,"2","2","2"
305,2,1,"1","2","2"
305,2,2,"2","2","2"
305,2,3,"1","1","2"
305,3,1,"1","2","1"
305,3,2,"2","2","2"
305,3,3,"1","1","2"
305,4,1,"2","1","2"
305,4,2,"1","1","1"
305,4,3,"2","2","1"
305,5,1,"1","2","2"
305,5,2,"1","1","2"
305,5,3,"2","1","1"
305,6,1,"1","1","2"
305,6,2,"2","2","1"
305,6,3,"2","2","2"
306,1,1,"2","2","1"
306,1,2,"1","2","1"
306,1,3,"1","2","2"
306,2,1,"1","1","2"
306,2,2,"1","1","1"
306,2,3,"1","2","2"
306,3,1,"2","1","1"
306,3,2,"1","2","2"
306,3,3,"1","1","2"
306,4,1,"1","1","1"
306,4,2,"2","2","2"
306,4,3,"2","2","1"
306,5,1,"1","2","1"
306,5,2,"2","1","1"
306,5,3,"2","2","2"
306,6,1,"1","1","2"
306,6,2,"2","2","2"
306,6,3,"1","2","1"
307,1,1,"2","2","2"
307,1,2,"2","2","1"
307,1,3,"1","2","1"
307,2,1,"1","1","2"
307,2,2,"2","1","2"
307,2,3,"1","2","2"
307,3,1,"1","2","1"
307,3,2,"2","1","2"
307,3,3,"2","1","1"
307,4,1,"1","1","1"
307,4,2,"2","1","2"
307,4,3,"2","2","1"
307,5,1,"1","2","1"
307,5,2,"2","2","1"
307,5,3,"2","1","1"
307,6,1,"2","1","1"
307,6,2,"1","2","2"
307,6,3,"2","2","2"
308,1,1,"2","1","1"
308,1,2,"2","2","2"
308,1,3,"2","2","1"
308,2,1,"1","1","1"
308,2,2,"1","2","1"
308,2,3,"2","1","2"
308,3,1,"1","2","2"
308,3,2,"1","1","2"
308,3,3,"1","1","1"
308,4,1,"1","2","1"
308,4,2,"2","1","2"
308,4,3,"1","1","2"
308,5,1,"1","2","1"
308,5,2,"1","1","1"
308,5,3,"2","1","2"
308,6,1,"1","2","2"
308,6,2,"2","1","1"
308,6,3,"2","1","2"
309,1,1,"2","2","2"
309,1,2,"2","1","1"
309,1,3,"2","2","1"
309,2,1,"1","2","1"
309,2,2,"2","1","1"
309,2,3,"1","2","2"
309,3,1,"2","2","2"
309,3,2,"1","1","2"
309,3,3,"2","1","1"
309,4,1,"1","1","2"
309,4,2,"2","2","1"
309,4,3,"1","2","2"
309,5,1,"2","2","2"
309,5,2,"1","2","2"
309,5,3,"1","1","1"
309,6,1,"2","1","1"
309,6,2,"1","1","2"
309,6,3,"1","1","1"
310,1,1,"2","2","2"
310,1,2,"2","2","1"
310,1,3,"1","1","2"
310,2,1,"2","1","2"
310,2,2,"1","1","2"
310,2,3,"2","1","1"
310,3,1,"1","2","2"
310,3,2,"2","2","1"
310,3,3,"2","1","2"
310,4,1,"2","1","1"
310,4,2,"1","1","1"
310,4,3,"1","1","2"
310,5,1,"2","2","2"
310,5,2,"2","2","1"
310,5,3,"1","2","2"
310,6,1,"1","2","1"
310,6,2,"2","2","2"
310,6,3,"1","1","1"
311,1,1,"1","2","2"
311,1,2,"1","2","1"
311,1,3,"2","2","1"
311,2,1,"2","1","2"
311,2,2,"2","1","1"
311,2,3,"1","1","2"
311,3,1,"1","2","1"
311,3,2,"2","2","1"
311,3,3,"1","2","2"
311,4,1,"1","2","1"
311,4,2,"2","2","2"
311,4,3,"2","1","1"
311,5,1,"2","1","2"
311,5,2,"1","1","2"
311,5,3,"1","2","2"
311,6,1,"1","1","1"
311,6,2,"2","2","2"
311,6,3,"1","2","2"
312,1,1,"1","1","1"
312,1,2,"2","2","1"
312,1,3,"1","2","1"
312,2,1,"1","1","2"
312,2,2,"1","1","1"
312,2,3,"1","2","2"
312,3,1,"2","1","1"
312,3,2,"2","1","2"
312,3,3,"1","1","1"
312,4,1,"2","1","2"
312,4,2,"2","2","2"
312,4,3,"1","2","1"
312,5,1,"1","1","1"
312,5,2,"1","2","1"
312,5,3,"2","2","2"
312,6,1,"2","1","2"
312,6,2,"1","2","2"
312,6,3,"2","1","1"
313,1,1,"2","1","2"
313,1,2,"1","2","2"
313,1,3,"1","1","1"
313,2,1,"2","1","1"
313,2,2,"1","2","1"
313,2,3,"2","2","1"
313,3,1,"1","1","2"
313,3,2,"1","2","2"
313,3,3,"2","1","2"
313,4,1,"1","1","1"
313,4,2,"2","1","2"
313,4,3,"2","2","2"
313,5,1,"2","2","2"
313,5,2,"1","1","2"
313,5,3,"1","2","2"
313,6,1,"2","2","1"
313,6,2,"2","1","1"
313,6,3,"2","1","2"
314,1,1,"1","2","1"
314,1,2,"1","1","2"
314,1,3,"1","1","1"
314,2,1,"2","2","2"
314,2,2,"1","2","1"
314,2,3,"1","1","1"
314,3,1,"2","1","1"
314,3,2,"1","1","1"
314,3,3,"1","2","1"
314,4,1,"2","1","2"
314,4,2,"1","2","2"
314,4,3,"2","2","2"
314,5,1,"1","1","2"
314,5,2,"2","2","1"
314,5,3,"1","2","2"
314,6,1,"2","1","1"
314,6,2,"1","1","1"
314,6,3,"2","1","2"
